column	row	N	corrected-left-p-value	corrected-right-p-value	corrected-two-tail-p-value	distribution	expected-mean	expected-stdev	left-p-value	observed	probability	right-p-value	two-tail-p-value
liver	Renal cell carcinoma	69	0.9533504725386804	1	1	BINOMIAL	7.1555851834676245	2.532493124420627	0.1448127300058755	4	0.10370413309373369	0.9363376123146122	1
testis	Renal cell carcinoma	70	1	0.968873437555579	1	BINOMIAL	6.655272305909618	2.454082347983416	0.7813451336445794	8	0.09507531865585168	0.34733198704822643	1
kidney	Renal cell carcinoma	70	1	0.8244196656574391	1	BINOMIAL	5.710658824525028	2.2901481346555057	0.7901166159368702	7	0.08158084035035755	0.3452257349940526	1
adrenal cortex	Renal cell carcinoma	70	1	0.02940545284700616	1	BINOMIAL	10.467566538315069	2.983669142055996	0.9989649618806463	20	0.1495366648330724	0.002572977124113039	1
brain, nos	Renal cell carcinoma	70	1	1	1	BINOMIAL	6.930986332670418	2.4989439819459314	0.45270019661391486	6	0.09901409046672026	0.7035388573493955	1
colon, nos	Renal cell carcinoma	70	1	1	1	BINOMIAL	6.089636089216837	2.357937532633389	0.42350457362584326	5	0.08699480127452625	0.7390957167101299	1
ovary	Renal cell carcinoma	70	1	0.42218425342694554	1	BINOMIAL	5.838290084319237	2.3132990505018283	0.9354182970286083	9	0.08340414406170338	0.12719653789145155	1
urinary bladder	Renal cell carcinoma	70	0.9387904521130841	1	1	BINOMIAL	4.671825904806238	2.08806765096898	0.3049574080112566	3	0.06674037006866054	0.8541303567311337	1
breast	Renal cell carcinoma	70	1	0.7815089933793463	1	BINOMIAL	2.517460062615397	1.557858416527612	0.8925327133172454	4	0.03596371518021996	0.24422156043104573	1
lung	Renal cell carcinoma	70	0.9539170861335672	1	1	BINOMIAL	1.7001675041876048	1.2879726913189515	0.17885945365004385	0	0.024288107202680067	1	1
bones and joints	Renal cell carcinoma	70	1	1	1	BINOMIAL	6.648146937708347	2.452906229452913	0.4983106754345983	6	0.09497352768154782	0.6637184729007195	1
cervix uteri	Renal cell carcinoma	70	1	1	1	BINOMIAL	4.1645157195447045	1.9790795450331173	0.7631927147403215	5	0.05949308170778149	0.4042073065408554	1
mouth, nos	Renal cell carcinoma	69	1	1	1	BINOMIAL	2.2667136270491803	1.4806248661269257	0.9234091845625263	4	0.03285092213114754	0.19141363149364365	1
lymph nodes	Renal cell carcinoma	70	0.8989220591199056	1	1	BINOMIAL	5.644876325088339	2.2780841387654824	0.17416614895448174	3	0.08064109035840485	0.9285112706863142	1
stomach	Renal cell carcinoma	69	1	1	1	BINOMIAL	3.236041917196358	1.7562102024855815	0.5932717136166261	3	0.046899158220237075	0.633683939440742	1
HR systems	Renal cell carcinoma	70	0.7546366423220577	1	1	BINOMIAL	3.2969959224432053	1.772486278239924	0.3537359260884646	2	0.04709994174918865	0.8477190099309152	1
thyroid gland	Renal cell carcinoma	70	1	1	1	BINOMIAL	2.9387104393008974	1.6778971180149733	0.20206754263738208	1	0.041981577704298535	0.9503212988970144	1
pancreas	Renal cell carcinoma	70	1	1	1	BINOMIAL	1.7990743261638986	1.323947206545697	0.731590826286219	2	0.02570106180234141	0.5399848414640175	1
prostate gland	Renal cell carcinoma	70	1	1	1	BINOMIAL	2.8915374305954433	1.6649608808323677	0.44355644859331356	2	0.04130767757993491	0.79041757871448	1
skin	Ubiquitin mediated proteolysis	132	1	0.7627705027363789	1	BINOMIAL	16.359666567934667	3.7857761070855904	0.6297332644949583	17	0.12393686793889899	0.4719642485681344	1
liver	Ubiquitin mediated proteolysis	129	0.638492191537315	1	1	BINOMIAL	13.377833169091646	3.4627296425823375	0.016164359279425694	6	0.10370413309373369	0.9938649488203553	1
testis	Ubiquitin mediated proteolysis	124	0.03254276513428132	1	1	BINOMIAL	11.78933951332561	3.266261517753003	4.0934295766391603E-4	2	0.09507531865585168	0.9999415294934076	1
kidney	Ubiquitin mediated proteolysis	132	0.9930266725049061	1	1	BINOMIAL	10.768670926247196	3.144861475904382	0.24205025142307085	8	0.08158084035035755	0.8523413549461428	1
adrenal cortex	Ubiquitin mediated proteolysis	132	1	0.03602030273609771	1	BINOMIAL	19.738839757965557	4.097213625488051	0.9982668951570213	32	0.1495366648330724	0.0033769033815091603	1
brain, nos	Ubiquitin mediated proteolysis	132	0.7161944083814993	1	1	BINOMIAL	13.069859941607074	3.4315826737762603	0.14771509672868424	9	0.09901409046672026	0.9147903847551172	1
colon, nos	Ubiquitin mediated proteolysis	132	1	0.3325006415685757	1	BINOMIAL	11.483313768237464	3.2379507669198144	0.9621508855219291	17	0.08699480127452625	0.06650012831371514	1
ovary	Ubiquitin mediated proteolysis	116	1	1	1	BINOMIAL	9.674880711157591	2.9779112758012802	0.1407202150232777	6	0.08340414406170338	0.928310320498668	1
urinary bladder	Ubiquitin mediated proteolysis	116	1	1	1	BINOMIAL	7.741882927964623	2.687970758085738	0.6298441390550471	8	0.06674037006866054	0.5141535431468923	1
breast	Ubiquitin mediated proteolysis	132	1	1	1	BINOMIAL	4.747210403789034	2.1392716239240377	0.4833954248262744	4	0.03596371518021996	0.7026324111871725	1
lung	Ubiquitin mediated proteolysis	132	0.9537976032385268	1	1	BINOMIAL	3.2060301507537687	1.7686610039115005	0.37555780627516994	2	0.024288107202680067	0.8330883494638985	1
bones and joints	Ubiquitin mediated proteolysis	116	1	1	1	BINOMIAL	11.016929211059548	3.157627682243005	0.4517770955114505	10	0.09497352768154782	0.6722925285762666	1
cervix uteri	Ubiquitin mediated proteolysis	132	1	0.7471048418799304	1	BINOMIAL	7.853086785427156	2.7176980059681832	0.9049833863530298	11	0.05949308170778149	0.16342918416123478	1
mouth, nos	Ubiquitin mediated proteolysis	122	1	1	1	BINOMIAL	4.0078125	1.9687945966114038	0.42865870369981607	3	0.03285092213114754	0.7679193892837086	1
lymph nodes	Ubiquitin mediated proteolysis	132	0.8474277084528712	1	1	BINOMIAL	10.64462392730944	3.128295038412464	0.25422831253586137	8	0.08064109035840485	0.8434401184115238	1
stomach	Ubiquitin mediated proteolysis	128	1	0.7134386393743634	1	BINOMIAL	6.003092252190346	2.391976646801593	0.9208237346978496	9	0.046899158220237075	0.14807217043618862	1
HR systems	Ubiquitin mediated proteolysis	132	0.8176410374235753	1	1	BINOMIAL	6.2171923108929015	2.4340014205432055	0.2504025677109699	4	0.04709994174918865	0.8732803652501104	1
thyroid gland	Ubiquitin mediated proteolysis	125	1	1	1	BINOMIAL	5.247697213037317	2.2421843378097974	0.1003076261691982	2	0.041981577704298535	0.9695806052868047	1
pancreas	Ubiquitin mediated proteolysis	129	1	1	1	BINOMIAL	3.3154369725020416	1.7972831501936468	0.8836870619989541	5	0.02570106180234141	0.23857577524546877	1
prostate gland	Ubiquitin mediated proteolysis	130	1	1	1	BINOMIAL	5.369998085391538	2.2689592186452616	0.3734604104668982	4	0.04130767757993491	0.7891109531057356	1
skin	Apoptosis	87	1	0.16719233451662552	1	BINOMIAL	10.782507510684212	3.0734601512436037	0.9626104179988703	16	0.12393686793889899	0.06792188589737912	1
liver	Apoptosis	87	0.9679931811926342	1	1	BINOMIAL	9.02225957915483	2.843697236161393	0.1899227127656434	6	0.10370413309373369	0.8985103468766398	1
testis	Apoptosis	85	1	1	1	BINOMIAL	8.081402085747394	2.7042670369730306	0.7124751700642135	9	0.09507531865585168	0.41928058793810113	1
kidney	Apoptosis	87	1	0.742523644249837	1	BINOMIAL	7.097533110481107	2.5531373631110355	0.8290845733615276	9	0.08158084035035755	0.2784463665936888	1
adrenal cortex	Apoptosis	87	1	0.5309018286224162	1	BINOMIAL	13.009689840477298	3.3262988758107137	0.8526825563027236	16	0.1495366648330724	0.2223151407356368	1
brain, nos	Apoptosis	87	1	0.1872963418225998	1	BINOMIAL	8.614225870604663	2.785910287671132	0.9890467535227304	15	0.09901409046672026	0.023412042727824975	1
colon, nos	Apoptosis	87	1	0.6507735918941912	1	BINOMIAL	7.5685477108837835	2.6287113586011452	0.8661459021498876	10	0.08699480127452625	0.22370342221362824	1
ovary	Apoptosis	84	1	0.8146801910993511	1	BINOMIAL	7.005948101183083	2.5340921444302675	0.7341705732720532	8	0.08340414406170338	0.402117786632372	1
urinary bladder	Apoptosis	84	0.41548635994106475	1	1	BINOMIAL	5.6061910857674855	2.2873635080650687	0.02117127948744279	1	0.06674037006866054	0.99697859937805	1
breast	Apoptosis	87	1	1	1	BINOMIAL	3.128843220679136	1.7367551336463842	0.39051894979167245	2	0.03596371518021996	0.8245878500472367	1
lung	Apoptosis	87	1	1	1	BINOMIAL	2.113065326633166	1.4358770732390824	0.11775492372459802	0	0.024288107202680067	1	1
bones and joints	Apoptosis	84	1	0.9005114746573346	1	BINOMIAL	7.977776325250017	2.6870241466326066	0.7259498407525578	9	0.09497352768154782	0.40407566170521425	1
cervix uteri	Apoptosis	87	1	1	1	BINOMIAL	5.175898108576989	2.2063472028428044	0.7399608008296885	6	0.05949308170778149	0.4157776016179318	1
mouth, nos	Apoptosis	86	1	1	1	BINOMIAL	2.8251793032786887	1.65298806952142	0.846859499984528	4	0.03285092213114754	0.312991141253121	1
lymph nodes	Apoptosis	87	0.8839229107702617	1	1	BINOMIAL	7.015774861181222	2.539687997897868	0.16021102757710995	4	0.08064109035840485	0.9274875695003524	1
stomach	Apoptosis	82	1	1	1	BINOMIAL	3.8457309740594403	1.9145154553135788	0.25460485390894744	2	0.046899158220237075	0.9019646661892123	1
HR systems	Apoptosis	87	0.8704708637592676	1	1	BINOMIAL	4.0976949321794125	1.976029792176175	0.6093296046314873	4	0.04709994174918865	0.5904340589488113	1
thyroid gland	Apoptosis	84	1	1	1	BINOMIAL	3.526452527161077	1.8380442014194174	0.3100001484216916	2	0.041981577704298535	0.8724320333376563	1
pancreas	Apoptosis	87	1	1	1	BINOMIAL	2.2359923768037024	1.4759827229808302	0.10380635574033409	0	0.02570106180234141	1	1
prostate gland	Apoptosis	87	1	1	1	BINOMIAL	3.593767949454337	1.8561567125922245	0.12096552419332732	1	0.04130767757993491	0.9745261435804	1
skin	Nucleotide excision repair	44	0.8263942720890342	1	1	BINOMIAL	5.453222189311556	2.185718854517519	0.07747446300834696	2	0.12393686793889899	0.9786018096381426	1
liver	Nucleotide excision repair	43	1	1	1	BINOMIAL	4.4592777230305485	1.999207891275809	0.5351044955226959	4	0.10370413309373369	0.6644855929451361	1
testis	Nucleotide excision repair	44	0.2800568241131795	1	1	BINOMIAL	4.183314020857474	1.945657756977562	0.01232954571567457	0	0.09507531865585168	1	1
kidney	Nucleotide excision repair	44	1	0.9519866626223745	1	BINOMIAL	3.589556975415732	1.8156866196774788	0.7119701769127298	4	0.08158084035035755	0.4878931645939669	1
adrenal cortex	Nucleotide excision repair	44	1	0.12878591196429856	1	BINOMIAL	6.579613252655186	2.3655273896029287	0.9898402427654506	12	0.1495366648330724	0.024952270443082843	1
brain, nos	Nucleotide excision repair	44	0.7595496986065238	1	1	BINOMIAL	4.356619980535691	1.9812251804511796	0.17564586780275862	2	0.09901409046672026	0.9406170196153553	1
colon, nos	Nucleotide excision repair	44	1	0.38415018560195774	1	BINOMIAL	3.8277712560791546	1.86943174690391	0.9657861814408223	7	0.08699480127452625	0.08403285310042825	1
ovary	Nucleotide excision repair	43	1	1	1	BINOMIAL	3.5863781946532454	1.8130800840135646	0.11613705239689569	1	0.08340414406170338	0.9763599035322224	1
urinary bladder	Nucleotide excision repair	43	1	1	1	BINOMIAL	2.869835912952403	1.6365518635489764	0.44594664043219434	2	0.06674037006866054	0.7909542256235244	1
breast	Nucleotide excision repair	44	1	1	1	BINOMIAL	1.5824034679296781	1.2351090479422708	0.19957619416702435	0	0.03596371518021996	1	1
lung	Nucleotide excision repair	44	0.9881305654926764	1	1	BINOMIAL	1.068676716917923	1.0211369067134985	0.7102188439478612	1	0.024288107202680067	0.6610385279806397	1
bones and joints	Nucleotide excision repair	43	1	1	1	BINOMIAL	4.0838616903065565	1.9224991388852726	0.6117790984413587	4	0.09497352768154782	0.5931250042610269	1
cervix uteri	Nucleotide excision repair	44	1	0.14491610359657595	1	BINOMIAL	2.6176955951423855	1.5690636753218399	0.9959577810090343	7	0.05949308170778149	0.014491610359657596	1
mouth, nos	Nucleotide excision repair	44	1	1	1	BINOMIAL	1.4454405737704918	1.182352112543618	0.8247417830571189	2	0.03285092213114754	0.42627918091253003	1
lymph nodes	Nucleotide excision repair	44	0.8142389980256087	1	1	BINOMIAL	3.548207975769813	1.8061219825320067	0.30025063052194323	2	0.08064109035840485	0.8797929607328181	1
stomach	Nucleotide excision repair	44	1	0.9678837925236167	1	BINOMIAL	2.0635629616904314	1.402420620160974	0.8497471538687387	3	0.046899158220237075	0.34088988919070773	1
HR systems	Nucleotide excision repair	44	0.7600362103195226	1	1	BINOMIAL	2.0723974369643003	1.405271375358551	0.3800181051597613	1	0.04709994174918865	0.8803029205835672	1
thyroid gland	Nucleotide excision repair	44	1	1	1	BINOMIAL	1.8471894189891356	1.330278727508369	0.44365057018889176	1	0.041981577704298535	0.8484870129593389	1
pancreas	Nucleotide excision repair	44	1	1	1	BINOMIAL	1.130846719303022	1.049658400567175	0.31802267556885927	0	0.02570106180234141	1	1
prostate gland	Nucleotide excision repair	44	1	1	1	BINOMIAL	1.8175378135171358	1.320022555688739	0.1562740879733475	0	0.04130767757993491	1	1
skin	Cysteine and methionine metabolism	34	1	0.9131001174531383	1	BINOMIAL	4.213853509922566	1.9213541328837396	0.5845634646481601	4	0.12393686793889899	0.6220494550149505	1
liver	Cysteine and methionine metabolism	33	1	0.1656592345856733	1	BINOMIAL	3.422236392093212	1.7513812645478877	0.9827065069881267	7	0.10370413309373369	0.049278379908396494	1
testis	Cysteine and methionine metabolism	33	1	0.6639779903403105	1	BINOMIAL	3.1374855156431054	1.6849890446128182	0.9119756585536041	5	0.09507531865585168	0.2004461857631126	1
kidney	Cysteine and methionine metabolism	34	0.9895773948615942	1	1	BINOMIAL	2.7737485719121566	1.596077639870617	0.22265491384385871	1	0.08158084035035755	0.9446150463002285	1
adrenal cortex	Cysteine and methionine metabolism	34	1	0.8652380662715472	1	BINOMIAL	5.084246604324462	2.0794146589665345	0.6003124507998295	5	0.1495366648330724	0.5894434326474915	1
brain, nos	Cysteine and methionine metabolism	34	0.2886768583645978	1	1	BINOMIAL	3.366479075868489	1.7415941582630914	0.028867685836459777	0	0.09901409046672026	1	1
colon, nos	Cysteine and methionine metabolism	34	1	0.577213134526418	1	BINOMIAL	2.9578232433338925	1.6433222441368236	0.9294436663633587	5	0.08699480127452625	0.16955635826713528	1
ovary	Cysteine and methionine metabolism	33	1	0.6479081463655673	1	BINOMIAL	2.7523367540362114	1.5883263086961237	0.8635514695993071	4	0.08340414406170338	0.29488127174330303	1
urinary bladder	Cysteine and methionine metabolism	33	1	1	1	BINOMIAL	2.2024322122657978	1.4336809517350921	0.620252774166955	2	0.06674037006866054	0.6561153948709227	1
breast	Cysteine and methionine metabolism	34	1	1	1	BINOMIAL	1.2227663161274784	1.0857214636371075	0.6529668510941554	1	0.03596371518021996	0.7121442342502214	1
lung	Cysteine and methionine metabolism	34	1	1	1	BINOMIAL	0.8257956448911222	0.8976294512439419	0.4334453531262715	0	0.024288107202680067	1	1
bones and joints	Cysteine and methionine metabolism	33	1	1	1	BINOMIAL	3.134126413491078	1.6841815139117022	0.6158562351910074	3	0.09497352768154782	0.6183079922894319	1
cervix uteri	Cysteine and methionine metabolism	34	1	1	1	BINOMIAL	2.0227647780645706	1.3792839692563503	0.8586039780308243	3	0.05949308170778149	0.32959307238921604	1
mouth, nos	Cysteine and methionine metabolism	32	1	1	1	BINOMIAL	1.0512295081967213	1.0083132695154748	0.7166361536371759	1	0.03285092213114754	0.6566085272888644	1
lymph nodes	Cysteine and methionine metabolism	34	1	1	1	BINOMIAL	2.741797072185765	1.5876698544543897	0.707455160530549	3	0.08064109035840485	0.5241234933605108	1
stomach	Cysteine and methionine metabolism	31	1	0.22100081940371488	1	BINOMIAL	1.4538739048273492	1.177152684460507	0.9971580765728375	5	0.046899158220237075	0.013899422604007226	1
HR systems	Cysteine and methionine metabolism	34	0.8316761063264994	1	1	BINOMIAL	1.601398019472414	1.2353024998104705	0.5197975664540622	1	0.04709994174918865	0.8060856187175285	1
thyroid gland	Cysteine and methionine metabolism	33	1	1	1	BINOMIAL	1.3853920642418516	1.1520551721362844	0.5940348219115938	1	0.041981577704298535	0.7571503984701773	1
pancreas	Cysteine and methionine metabolism	33	1	1	1	BINOMIAL	0.8481350394772665	0.9090308401869158	0.9477370107462291	2	0.02570106180234141	0.20785781881214355	1
prostate gland	Cysteine and methionine metabolism	34	1	1	1	BINOMIAL	1.4044610377177869	1.1603646039060997	0.8355400986123683	2	0.04130767757993491	0.4126362546709597	1
skin	Proteasome	43	1	1	1	BINOMIAL	5.329285321372657	2.160738390062291	0.20317912838871957	3	0.12393686793889899	0.9149530093856288	1
liver	Proteasome	42	0.9877672997926951	1	1	BINOMIAL	4.355573589936815	1.9758245384310966	0.17504736958351558	2	0.10370413309373369	0.9410042037850521	1
testis	Proteasome	42	1	1	1	BINOMIAL	3.9931633835457707	1.900924012792273	0.7943717986610552	5	0.09507531865585168	0.36959619588505827	1
kidney	Proteasome	43	1	1	1	BINOMIAL	3.5079761350653746	1.794935233939582	0.5302762300884614	3	0.08158084035035755	0.6924402141697305	1
adrenal cortex	Proteasome	43	0.42403022540515134	1	1	BINOMIAL	6.430076587822113	2.3384919029703677	0.034452455814168545	2	0.1495366648330724	0.9919146544199317	1
brain, nos	Proteasome	43	0.75136739326588	1	1	BINOMIAL	4.257605890068971	1.9585818633128513	0.18784184831647	2	0.09901409046672026	0.9353323429145317	1
colon, nos	Proteasome	43	1	1	1	BINOMIAL	3.7407764548046285	1.8480661109674819	0.47868239447048444	3	0.08699480127452625	0.7345043862190521	1
ovary	Proteasome	42	0.6705709001193606	1	1	BINOMIAL	3.5029740505915417	1.7918737394782023	0.025791188466129253	0	0.08340414406170338	1	1
urinary bladder	Proteasome	42	0.9337868603124316	1	1	BINOMIAL	2.8030955428837427	1.6174102475914602	0.22006441930929918	1	0.06674037006866054	0.9450327313581073	1
breast	Proteasome	44	1	1	1	BINOMIAL	1.5824034679296781	1.2351090479422708	0.7899173515792575	2	0.03596371518021996	0.472832337815626	1
lung	Proteasome	43	0.9920695274546855	1	1	BINOMIAL	1.0443886097152428	1.0094663873558252	0.719250407404647	1	0.024288107202680067	0.6526008604368101	1
bones and joints	Proteasome	42	1	0.2961630994050968	1	BINOMIAL	3.9888881626250083	1.9000129952959122	0.9844935622420267	8	0.09497352768154782	0.04176659094174442	1
cervix uteri	Proteasome	43	1	0.6549346181980903	1	BINOMIAL	2.5582025134346043	1.5511309300886844	0.9592279946826385	5	0.05949308170778149	0.11052021682092773	1
mouth, nos	Proteasome	42	1	0.1871159695039982	1	BINOMIAL	1.3797387295081966	1.155167970445768	0.9976142421102706	5	0.03285092213114754	0.011842782879999887	1
lymph nodes	Proteasome	43	1	1	1	BINOMIAL	3.4675668854114083	1.7854799105229762	0.9451634673898732	6	0.08064109035840485	0.12954398915087909	1
