samples	symbol	Genomic Alterations	Mutation	CNA Status	Expression
TCGA-12-0775	BRAF	-	-	-	-
TCGA-06-0881	BRAF	-	-	-	-
TCGA-14-0789	BRAF	-	-	-	-0.177
TCGA-76-6282	BRAF	-	-	-	-
TCGA-06-0650	BRAF	-	-	-	-
TCGA-28-2513	BRAF	-	-	-	-0.819
TCGA-12-0829	BRAF	-	-	-	-
TCGA-32-2616	BRAF	Gain	0	2	-0.015
TCGA-27-1832	BRAF	-	-	-	-0.692
TCGA-06-0645	BRAF	-	-	-	-0.517
TCGA-28-2501	BRAF	-	-	-	-
TCGA-06-0169	BRAF	-	-	-	-
TCGA-14-0736	BRAF	-	-	-	-1.241
TCGA-19-1388	BRAF	-	-	-	-
TCGA-12-0776	BRAF	-	-	-	-
TCGA-08-0390	BRAF	-	-	-	-
TCGA-06-0194	BRAF	-	-	-	-
TCGA-06-0409	BRAF	-	-	-	-
TCGA-14-0783	BRAF	-	-	-	-
TCGA-08-0352	BRAF	-	-	-	-
TCGA-19-1790	BRAF	-	-	-	-
TCGA-28-5213	BRAF	-	-	-	-0.985
TCGA-06-0192	BRAF	-	-	-	-
TCGA-41-3915	BRAF	-	-	-	-0.58
TCGA-41-4097	BRAF	-	-	-	-0.738
TCGA-28-2502	BRAF	-	-	-	-
TCGA-06-5412	BRAF	-	-	-	-0.686
TCGA-19-5955	BRAF	-	-	-	-
TCGA-06-0168	BRAF	-	-	-	-0.778
TCGA-14-0781	BRAF	-	-	-	-0.78
TCGA-02-0079	BRAF	-	-	-	-
TCGA-12-1096	BRAF	-	-	-	-
TCGA-19-5947	BRAF	-	-	-	-
TCGA-27-2527	BRAF	-	-	-	-
TCGA-06-0206	BRAF	-	-	-	-
TCGA-06-5410	BRAF	-	-	-	-0.546
TCGA-32-1986	BRAF	-	-	-	-
TCGA-32-2498	BRAF	-	-	-	-
TCGA-06-0141	BRAF	-	-	-	-0.769
TCGA-28-5218	BRAF	-	-	-	-0.779
TCGA-32-4209	BRAF	-	-	-	-
TCGA-08-0392	BRAF	-	-	-	-
TCGA-08-0346	BRAF	-	-	-	-
TCGA-12-0827	BRAF	-	-	-	-
TCGA-02-0332	BRAF	-	-	-	-
TCGA-12-1088	BRAF	-	-	-	-
TCGA-12-1090	BRAF	-	-	-	-
TCGA-02-0059	BRAF	-	-	-	-
TCGA-02-0025	BRAF	-	-	-	-
TCGA-19-1389	BRAF	-	-	-	-0.732
TCGA-06-0139	BRAF	-	-	-	-
TCGA-06-0176	BRAF	-	-	-	-
TCGA-06-1800	BRAF	-	-	-	-
TCGA-06-5858	BRAF	-	-	-	0.195
TCGA-19-1787	BRAF	-	-	-	0.724
TCGA-06-0214	BRAF	-	-	-	-
TCGA-12-0670	BRAF	-	-	-	-
TCGA-14-0817	BRAF	-	-	-	-0.925
TCGA-06-0221	BRAF	-	-	-	0.909
TCGA-06-0188	BRAF	-	-	-	-
TCGA-76-4929	BRAF	-	-	-	-0.773
TCGA-14-1459	BRAF	-	-	-	-
TCGA-27-1834	BRAF	-	-	-	-0.139
TCGA-12-0821	BRAF	-	0	-	-0.656
TCGA-19-2620	BRAF	-	-	-	-0.967
TCGA-06-0185	BRAF	Mut	1	-	-
TCGA-14-1829	BRAF	-	-	-	-0.988
TCGA-27-1831	BRAF	-	-	-	-1.055
TCGA-06-5413	BRAF	-	-	-	-0.303
TCGA-14-2554	BRAF	-	-	-	-0.704
TCGA-12-5295	BRAF	-	-	-	-0.827
TCGA-06-0208	BRAF	-	-	-	-
TCGA-02-0451	BRAF	-	-	-	-
TCGA-12-0707	BRAF	-	-	-	-
TCGA-12-1097	BRAF	-	-	-	-
TCGA-14-1827	BRAF	-	-	-	-
TCGA-02-0089	BRAF	-	-	-	-
TCGA-12-3649	BRAF	-	-	-	-
TCGA-41-3392	BRAF	Gain	0	2	-
TCGA-06-0219	BRAF	-	-	-	-0.92
TCGA-16-1063	BRAF	-	-	-	-
TCGA-28-5204	BRAF	-	-	-	0.017
TCGA-14-0866	BRAF	-	-	-	-
TCGA-12-1089	BRAF	-	-	-	-
TCGA-12-0828	BRAF	-	-	-	-
TCGA-28-2506	BRAF	-	-	-	-
TCGA-12-1599	BRAF	-	-	-	-
TCGA-19-0963	BRAF	-	-	-	-
TCGA-12-5301	BRAF	-	-	-	-
TCGA-06-0171	BRAF	-	-	-	-0.258
TCGA-08-0520	BRAF	-	-	-	-
TCGA-06-5859	BRAF	-	-	-	-0.527
TCGA-06-2566	BRAF	-	-	-	-
TCGA-02-0324	BRAF	-	-	-	-
TCGA-12-3651	BRAF	-	-	-	-
TCGA-27-2526	BRAF	-	-	-	-0.81
TCGA-06-0173	BRAF	-	-	-	-
TCGA-06-0162	BRAF	-	-	-	-
TCGA-06-0182	BRAF	-	-	-	-
TCGA-06-0138	BRAF	-	-	-	-0.99
TCGA-06-0939	BRAF	-	-	-	-
TCGA-32-4211	BRAF	-	-	-	-
TCGA-12-0826	BRAF	-	-	-	-
TCGA-02-0052	BRAF	-	-	-	-
TCGA-06-0237	BRAF	-	-	-	-
TCGA-06-2567	BRAF	-	-	-	-0.421
TCGA-06-0195	BRAF	-	-	-	-
TCGA-19-1791	BRAF	-	-	-	-
TCGA-27-2518	BRAF	-	-	-	-
TCGA-06-5411	BRAF	-	-	-	-0.504
TCGA-32-1982	BRAF	-	-	-	-1.053
TCGA-06-0142	BRAF	-	-	-	-
TCGA-26-1799	BRAF	-	-	-	-
TCGA-08-0386	BRAF	-	-	-	0.273
TCGA-12-1598	BRAF	-	-	-	-
TCGA-02-0083	BRAF	-	-	-	-
TCGA-08-0349	BRAF	-	-	-	-
TCGA-06-0133	BRAF	-	-	-	-
TCGA-06-0179	BRAF	-	-	-	-
TCGA-06-0240	BRAF	-	-	-	-
TCGA-14-2555	BRAF	-	-	-	-
TCGA-28-1752	BRAF	-	-	-	-
TCGA-06-0132	BRAF	-	-	-	-0.812
TCGA-06-0649	BRAF	-	-	-	-0.796
TCGA-76-4927	BRAF	-	-	-	-0.836
TCGA-06-0749	BRAF	-	-	-	-1.17
TCGA-06-0213	BRAF	-	-	-	-
TCGA-06-0882	BRAF	-	-	-	-0.567
TCGA-14-0812	BRAF	-	-	-	-
TCGA-12-0773	BRAF	-	-	-	-
TCGA-32-1980	BRAF	-	-	-	-0.742
TCGA-08-0389	BRAF	-	-	-	-
TCGA-08-0380	BRAF	-	-	-	-
TCGA-14-3476	BRAF	-	-	-	-
TCGA-06-0167	BRAF	-	-	-	-
TCGA-06-0178	BRAF	-	-	-	-1.108
TCGA-06-0648	BRAF	-	-	-	-
TCGA-06-0646	BRAF	-	-	-	-0.497
TCGA-41-2575	BRAF	-	-	-	-
TCGA-27-1836	BRAF	-	-	-	-
TCGA-14-0813	BRAF	-	-	-	-
TCGA-76-4934	BRAF	-	-	-	-
TCGA-14-1825	BRAF	-	-	-	-0.51
TCGA-76-4925	BRAF	-	-	-	-0.31
TCGA-32-4210	BRAF	-	-	-	-
TCGA-06-0241	BRAF	-	-	-	-
TCGA-19-1390	BRAF	-	-	-	-0.188
TCGA-27-1830	BRAF	-	-	-	-0.312
TCGA-27-2521	BRAF	-	-	-	-0.704
TCGA-02-2483	BRAF	-	-	-	-0.953
TCGA-14-4157	BRAF	-	-	-	-
TCGA-14-1401	BRAF	-	-	-	-
TCGA-76-4935	BRAF	-	-	-	-
TCGA-19-1387	BRAF	-	-	-	-
TCGA-12-3650	BRAF	-	-	-	-0.718
TCGA-08-0353	BRAF	-	-	-	-
TCGA-06-0745	BRAF	-	-	-	-0.752
TCGA-32-5222	BRAF	-	-	-	-0.376
TCGA-06-0216	BRAF	-	-	-	-
TCGA-02-0048	BRAF	-	-	-	-
TCGA-76-6191	BRAF	-	-	-	-
TCGA-14-0865	BRAF	-	-	-	-
TCGA-08-0359	BRAF	-	-	-	-
TCGA-02-0446	BRAF	-	-	-	-
TCGA-06-0410	BRAF	-	-	-	-
TCGA-02-0024	BRAF	-	-	-	-
TCGA-02-0014	BRAF	-	-	-	-
TCGA-08-0347	BRAF	-	-	-	-
TCGA-26-5134	BRAF	-	-	-	-0.23
TCGA-14-1455	BRAF	-	-	-	-
TCGA-02-0440	BRAF	-	-	-	-
TCGA-02-0047	BRAF	Mut	1	-	-0.297
TCGA-14-1795	BRAF	-	-	-	-
TCGA-02-0104	BRAF	-	-	-	-
TCGA-02-0281	BRAF	-	-	-	-
TCGA-08-0517	BRAF	-	-	-	-
TCGA-19-5956	BRAF	-	-	-	-
TCGA-08-0348	BRAF	-	-	-	-
TCGA-76-6285	BRAF	-	-	-	-
TCGA-06-0413	BRAF	-	-	-	-
TCGA-06-1801	BRAF	-	-	-	-
TCGA-32-1976	BRAF	-	-	-	-
TCGA-08-0345	BRAF	-	-	-	-
TCGA-15-1449	BRAF	-	-	-	-
TCGA-32-4208	BRAF	-	-	-	-
TCGA-06-0174	BRAF	-	-	-	-0.232
TCGA-12-0616	BRAF	-	-	-	-1.002
TCGA-19-2624	BRAF	-	-	-	-0.762
TCGA-41-2571	BRAF	Gain	0	2	-0.418
TCGA-06-0686	BRAF	-	-	-	-0.573
TCGA-12-1602	BRAF	-	-	-	-
TCGA-06-0177	BRAF	-	-	-	-
TCGA-19-0957	BRAF	-	-	-	-0.222
TCGA-26-5135	BRAF	-	-	-	-0.568
TCGA-02-0321	BRAF	-	-	-	-
TCGA-02-0060	BRAF	-	-	-	-
TCGA-14-1451	BRAF	-	-	-	-
TCGA-12-0618	BRAF	-	-	-	0.426
TCGA-12-3646	BRAF	-	-	-	-
TCGA-06-0129	BRAF	-	-	-	-0.189
TCGA-02-0003	BRAF	-	-	-	-
TCGA-14-1456	BRAF	-	-	-	-
TCGA-06-2559	BRAF	-	-	-	0.293
TCGA-16-0846	BRAF	-	-	-	-0.769
TCGA-32-2634	BRAF	-	-	-	-0.527
TCGA-06-0875	BRAF	-	-	-	-
TCGA-06-2558	BRAF	-	-	-	-0.222
TCGA-06-2570	BRAF	-	-	-	-0.77
TCGA-41-5651	BRAF	-	-	-	-0.581
TCGA-06-5417	BRAF	-	-	-	-0.22
TCGA-26-5133	BRAF	-	-	-	-0.534
TCGA-06-0128	BRAF	-	-	-	-
TCGA-19-2629	BRAF	-	-	-	-0.987
TCGA-15-1444	BRAF	-	-	-	-0.484
TCGA-06-6389	BRAF	-	-	-	-
TCGA-26-1442	BRAF	-	-	-	-0.784
TCGA-06-0238	BRAF	-	-	-	-0.647
TCGA-02-0007	BRAF	-	-	-	-
TCGA-02-0046	BRAF	-	-	-	-
TCGA-14-1794	BRAF	-	-	-	-
TCGA-12-1099	BRAF	-	-	-	-
TCGA-06-1087	BRAF	-	-	-	-
TCGA-06-0166	BRAF	-	-	-	-
TCGA-76-6192	BRAF	-	-	-	-
TCGA-12-1597	BRAF	-	-	-	-0.685
TCGA-41-2573	BRAF	-	-	-	-
TCGA-28-2510	BRAF	-	-	-	-0.78
TCGA-02-0074	BRAF	-	-	-	-
TCGA-19-0960	BRAF	Gain	0	2	-
TCGA-02-0069	BRAF	-	-	-	-
TCGA-16-0848	BRAF	-	-	-	-
TCGA-08-0524	BRAF	-	-	-	-
TCGA-14-3477	BRAF	-	-	-	-
TCGA-08-0245	BRAF	-	-	-	-
TCGA-02-0339	BRAF	-	-	-	-
TCGA-06-6391	BRAF	-	-	-	-
TCGA-16-0850	BRAF	-	-	-	-
TCGA-08-0350	BRAF	-	-	-	-
TCGA-28-1756	BRAF	-	-	-	-
TCGA-76-4932	BRAF	-	-	-	-0.713
TCGA-02-0011	BRAF	-	-	-	-
TCGA-06-0146	BRAF	-	-	-	-
TCGA-02-0087	BRAF	-	-	-	-
TCGA-19-1392	BRAF	-	-	-	-
TCGA-06-1805	BRAF	-	-	-	-
TCGA-28-1746	BRAF	-	-	-	-
TCGA-19-5960	BRAF	-	-	-	0.028
TCGA-02-0026	BRAF	-	-	-	-
TCGA-06-0414	BRAF	-	-	-	-
TCGA-02-0010	BRAF	-	-	-	-
TCGA-08-0344	BRAF	-	-	-	-
TCGA-08-0351	BRAF	-	-	-	-
TCGA-02-0258	BRAF	-	-	-	-
TCGA-14-1821	BRAF	-	-	-	-
TCGA-32-1973	BRAF	-	-	-	-
TCGA-02-2466	BRAF	-	-	-	-
TCGA-14-1454	BRAF	-	-	-	-
TCGA-16-0849	BRAF	-	-	-	-
TCGA-12-0818	BRAF	-	-	-	-
TCGA-06-5416	BRAF	-	-	-	-0.43
TCGA-02-0071	HGF	-	-	-	-
TCGA-32-1978	HGF	-	-	-	-
TCGA-06-0187	HGF	-	-	-	-0.02
TCGA-06-0743	HGF	-	-	-	-0.017
TCGA-06-2563	HGF	-	-	-	0.009
TCGA-06-0876	HGF	-	-	-	-
TCGA-06-5408	HGF	-	-	-	0.03
TCGA-06-0744	HGF	-	-	-	0.018
TCGA-32-1991	HGF	-	-	-	-
TCGA-19-5954	HGF	-	-	-	-
TCGA-08-0357	HGF	-	-	-	-
TCGA-08-0514	HGF	-	-	-	-
TCGA-12-0692	HGF	-	-	-	-
TCGA-28-5220	HGF	-	-	-	-0.022
TCGA-76-4926	HGF	-	-	-	0.152
TCGA-76-4931	HGF	-	-	-	0.06
TCGA-06-2565	HGF	-	-	-	-0.002
TCGA-16-1048	HGF	-	-	-	-
TCGA-26-1439	HGF	-	-	-	-
TCGA-06-0137	HGF	-	-	-	-
TCGA-14-0786	HGF	-	-	-	-
TCGA-06-0125	HGF	-	-	-	-0.02
TCGA-81-5910	HGF	-	-	-	-
TCGA-06-0211	HGF	-	-	-	0.081
TCGA-32-1979	HGF	-	-	-	-
TCGA-15-0742	HGF	Mut	1	-	-0.024
TCGA-06-0158	HGF	-	-	-	0.148
TCGA-14-0790	HGF	-	-	-	-0.012
TCGA-06-0747	HGF	-	-	-	0.062
TCGA-27-2528	HGF	-	-	-	-0.022
TCGA-12-3652	HGF	-	-	-	-0.024
TCGA-28-1747	HGF	-	-	-	-0.005
TCGA-32-2495	HGF	-	-	-	-
TCGA-16-0861	HGF	-	-	-	-
TCGA-02-0333	HGF	-	-	-	-
TCGA-06-0148	HGF	-	-	-	-
TCGA-19-5950	HGF	-	-	-	-
TCGA-14-0787	HGF	-	-	-	0
TCGA-02-0043	HGF	-	-	-	-
TCGA-02-0260	HGF	-	-	-	-
TCGA-06-5415	HGF	-	-	-	0.025
TCGA-28-1749	HGF	-	-	-	-
TCGA-28-1757	HGF	-	-	-	-
TCGA-12-0780	HGF	-	-	-	-
TCGA-12-5299	HGF	-	-	-	0.108
TCGA-02-0009	HGF	-	-	-	-
TCGA-02-0422	HGF	-	-	-	-
TCGA-02-0038	HGF	-	-	-	-
TCGA-12-0615	HGF	Gain	0	2	-
TCGA-32-4719	HGF	-	-	-	-
TCGA-19-1786	HGF	-	-	-	-
TCGA-19-5959	HGF	-	-	-	-
TCGA-19-5952	HGF	-	-	-	-
TCGA-27-1837	HGF	-	-	-	-0.022
TCGA-19-2631	HGF	-	-	-	-
TCGA-41-2572	HGF	-	-	-	-0.018
TCGA-12-3653	HGF	Gain	0	2	-0.021
TCGA-08-0358	HGF	Gain	0	2	-
TCGA-19-2619	HGF	-	-	-	-0.021
TCGA-27-1833	HGF	-	-	-	-
TCGA-02-0317	HGF	-	-	-	-
TCGA-06-0877	HGF	-	-	-	-
TCGA-12-0688	HGF	-	-	-	-
TCGA-19-5951	HGF	-	-	-	-
TCGA-14-1453	HGF	-	-	-	-
TCGA-06-0145	HGF	-	-	-	-
TCGA-26-1443	HGF	-	-	-	-
TCGA-87-5896	HGF	-	-	-	-
TCGA-06-2564	HGF	-	-	-	0.015
TCGA-06-0126	HGF	-	-	-	-
TCGA-27-2523	HGF	-	-	-	-0.024
TCGA-28-2514	HGF	-	-	-	-0.005
TCGA-06-5414	HGF	-	-	-	0.017
TCGA-02-0290	HGF	-	-	-	-
TCGA-12-0657	HGF	-	-	-	-
TCGA-08-0531	HGF	-	-	-	-
TCGA-12-0819	HGF	-	-	-	-
TCGA-16-1055	HGF	-	-	-	-
TCGA-06-0127	HGF	-	-	-	-
TCGA-02-0023	HGF	-	-	-	-
TCGA-16-1047	HGF	-	-	-	-
TCGA-08-0375	HGF	-	-	-	-
TCGA-19-1386	HGF	-	-	-	-
TCGA-08-0355	HGF	-	-	-	-
TCGA-02-0430	HGF	-	-	-	-
TCGA-15-1446	HGF	-	-	-	-
TCGA-08-0525	HGF	-	-	-	-
TCGA-26-1440	HGF	-	-	-	-
TCGA-19-1789	HGF	-	-	-	-
TCGA-12-1094	HGF	-	-	-	-
TCGA-08-0518	HGF	-	-	-	-
TCGA-08-0354	HGF	-	-	-	-
TCGA-19-0964	HGF	-	-	-	-
TCGA-14-1402	HGF	-	-	-	0.047
TCGA-08-0244	HGF	-	-	-	-
TCGA-16-1062	HGF	-	-	-	-
TCGA-12-3648	HGF	-	-	-	-
TCGA-28-1755	HGF	-	-	-	-
TCGA-02-0016	HGF	-	-	-	-
TCGA-08-0529	HGF	-	-	-	-
TCGA-08-0246	HGF	-	-	-	-
TCGA-02-0289	HGF	-	-	-	-
TCGA-02-0285	HGF	-	-	-	-
TCGA-02-0068	HGF	-	-	-	-
TCGA-06-0879	HGF	-	-	-	-
TCGA-02-0015	HGF	-	-	-	-
TCGA-02-0027	HGF	-	-	-	-
TCGA-28-6450	HGF	-	-	-	-
TCGA-19-5958	HGF	-	-	-	-
TCGA-16-1056	HGF	-	-	-	-
TCGA-02-0037	HGF	-	-	-	-
TCGA-12-1091	HGF	-	-	-	-
TCGA-12-0703	HGF	-	-	-	-
TCGA-08-0521	HGF	-	-	-	-
TCGA-12-1098	HGF	-	-	-	-
TCGA-32-2638	HGF	-	-	-	0.008
TCGA-06-5856	HGF	-	-	-	0.009
TCGA-26-5132	HGF	-	-	-	-0.006
TCGA-02-0102	HGF	-	-	-	-
TCGA-06-6390	HGF	-	-	-	-
TCGA-02-2485	HGF	-	-	-	0.099
TCGA-32-1970	HGF	-	-	-	-0.001
TCGA-19-2625	HGF	-	-	-	0.133
TCGA-27-1835	HGF	-	-	-	-0.027
TCGA-28-5219	HGF	-	-	-	-
TCGA-06-0157	HGF	-	-	-	0.013
TCGA-19-2621	HGF	-	-	-	-
TCGA-32-1977	HGF	-	-	-	-
TCGA-06-0402	HGF	-	-	-	-
TCGA-12-1600	HGF	-	-	-	-
TCGA-02-0021	HGF	-	-	-	-
TCGA-02-0269	HGF	-	-	-	-
TCGA-08-0356	HGF	-	-	-	-
TCGA-06-1804	HGF	-	-	-	0.002
TCGA-12-0820	HGF	-	-	-	-
TCGA-76-4928	HGF	-	-	-	0.032
TCGA-02-0266	HGF	-	-	-	-
TCGA-19-4068	HGF	-	-	-	-
TCGA-12-0656	HGF	-	-	-	-
TCGA-02-0070	HGF	-	-	-	-
TCGA-08-0516	HGF	-	-	-	-
TCGA-06-0152	HGF	-	-	-	0.065
TCGA-06-0155	HGF	-	-	-	-
TCGA-06-0210	HGF	-	-	-	0.039
TCGA-28-1753	HGF	-	-	-	0.044
TCGA-06-0644	HGF	-	-	-	0.565
TCGA-28-5216	HGF	-	-	-	0.018
TCGA-06-0154	HGF	-	-	-	-
TCGA-06-0750	HGF	-	-	-	0.015
TCGA-06-0412	HGF	-	-	-	-
TCGA-32-4213	HGF	-	-	-	-0.003
TCGA-06-0143	HGF	-	-	-	-
TCGA-26-5139	HGF	-	-	-	0.102
TCGA-16-1045	HGF	-	-	-	0.056
TCGA-28-5209	HGF	-	-	-	-0.005
TCGA-14-1823	HGF	Gain	0	2	0.121
TCGA-06-0878	HGF	-	-	-	0.003
TCGA-14-1452	HGF	-	-	-	-
TCGA-12-0778	HGF	-	-	-	-
TCGA-02-0064	HGF	-	-	-	-
TCGA-06-0124	HGF	-	-	-	-
TCGA-02-2486	HGF	-	-	-	0.18
TCGA-02-0106	HGF	Gain	0	2	-
TCGA-28-5208	HGF	-	-	-	-0.007
TCGA-32-2494	HGF	-	-	-	-
TCGA-41-3393	HGF	-	-	-	-
TCGA-06-0122	HGF	-	-	-	-
TCGA-02-0116	HGF	-	-	-	-
TCGA-16-1060	HGF	-	-	-	-
TCGA-32-2615	HGF	-	-	-	-0.004
TCGA-06-2561	HGF	-	-	-	0.038
TCGA-06-5418	HGF	-	-	-	-0.019
TCGA-14-1396	HGF	Gain	0	2	-
TCGA-06-0175	HGF	-	-	-	-
TCGA-27-2524	HGF	-	-	-	0.02
TCGA-06-1802	HGF	-	-	-	-
TCGA-06-2562	HGF	-	-	-	0.021
TCGA-08-0510	HGF	-	-	-	-
TCGA-12-1095	HGF	-	-	-	-
TCGA-12-0620	HGF	-	-	-	-
TCGA-06-1086	HGF	-	-	-	-
TCGA-02-0051	HGF	-	-	-	-
TCGA-19-0962	HGF	-	-	-	-
TCGA-28-1750	HGF	-	-	-	-
TCGA-02-0086	HGF	-	-	-	-
TCGA-06-0397	HGF	-	-	-	-
TCGA-06-2557	HGF	-	-	-	0.051
TCGA-28-5214	HGF	-	-	-	-
TCGA-06-0140	HGF	-	-	-	-
TCGA-02-0006	HGF	-	-	-	-
TCGA-02-0099	HGF	-	-	-	-
TCGA-26-1438	HGF	-	-	-	-
TCGA-02-0330	HGF	-	-	-	-
TCGA-12-0772	HGF	-	-	-	-
TCGA-02-0039	HGF	-	-	-	-
TCGA-02-0337	HGF	-	-	-	-
TCGA-28-5207	HGF	-	-	-	0.012
TCGA-27-1838	HGF	-	-	-	-
TCGA-12-0619	HGF	-	-	-	0.126
TCGA-14-1034	HGF	-	-	-	0.123
TCGA-06-0184	HGF	-	-	-	0.03
TCGA-06-0190	HGF	-	-	-	0.171
TCGA-27-2519	HGF	-	-	-	0.075
TCGA-02-0055	HGF	-	-	-	0.271
TCGA-76-6193	HGF	-	-	-	-
TCGA-28-2509	HGF	-	-	-	0.078
TCGA-02-0033	HGF	-	-	-	-
TCGA-32-2491	HGF	-	-	-	-
TCGA-26-5136	HGF	-	-	-	0.039
TCGA-19-2623	HGF	-	-	-	-
TCGA-06-0130	HGF	-	-	-	0.369
TCGA-14-0871	HGF	-	-	-	1.749
TCGA-06-0189	HGF	-	-	-	-
TCGA-28-5215	HGF	-	-	-	0.014
TCGA-06-2569	HGF	-	-	-	0.094
TCGA-32-2632	HGF	-	-	-	0.064
TCGA-14-1037	HGF	-	-	-	-
TCGA-02-2470	HGF	-	-	-	-
TCGA-06-0149	HGF	-	-	-	-
TCGA-12-1092	HGF	-	-	-	-
TCGA-12-0775	HGF	-	-	-	-
TCGA-06-0881	HGF	-	-	-	-
TCGA-14-0789	HGF	-	-	-	-0.006
TCGA-76-6282	HGF	-	-	-	-
TCGA-06-0650	HGF	-	-	-	-
TCGA-28-2513	HGF	-	-	-	-0.003
TCGA-12-0829	HGF	-	-	-	-
TCGA-32-2616	HGF	Gain	0	2	0.169
TCGA-27-1832	HGF	-	-	-	0.163
TCGA-06-0645	HGF	-	-	-	0.03
TCGA-28-2501	HGF	-	-	-	-
TCGA-06-0169	HGF	-	-	-	-
TCGA-14-0736	HGF	-	-	-	0.032
TCGA-19-1388	HGF	-	-	-	-
TCGA-12-0776	HGF	-	-	-	-
TCGA-08-0390	HGF	-	-	-	-
TCGA-06-0194	HGF	-	-	-	-
TCGA-06-0409	HGF	-	-	-	-
TCGA-14-0783	HGF	-	-	-	-
TCGA-08-0352	HGF	-	-	-	-
TCGA-19-1790	HGF	-	-	-	-
TCGA-28-5213	HGF	-	-	-	0.516
TCGA-06-0192	HGF	-	-	-	-
TCGA-41-3915	HGF	-	-	-	0.116
TCGA-41-4097	HGF	-	-	-	0.463
TCGA-28-2502	HGF	-	-	-	-
TCGA-06-5412	HGF	-	-	-	0.069
TCGA-19-5955	HGF	-	-	-	-
TCGA-06-0168	HGF	-	-	-	0.018
TCGA-14-0781	HGF	-	-	-	0.128
TCGA-02-0079	HGF	-	-	-	-
TCGA-12-1096	HGF	-	-	-	-
TCGA-19-5947	HGF	-	-	-	-
TCGA-27-2527	HGF	-	-	-	-
TCGA-06-0206	HGF	-	-	-	-
TCGA-06-5410	HGF	-	-	-	0.221
TCGA-32-1986	HGF	-	-	-	-
TCGA-32-2498	HGF	-	-	-	-
TCGA-06-0141	HGF	-	-	-	0.022
TCGA-28-5218	HGF	-	-	-	0.42
TCGA-32-4209	HGF	-	-	-	-
TCGA-08-0392	HGF	-	-	-	-
TCGA-08-0346	HGF	-	-	-	-
TCGA-12-0827	HGF	-	-	-	-
TCGA-02-0332	HGF	-	-	-	-
TCGA-12-1088	HGF	-	-	-	-
TCGA-12-1090	HGF	-	-	-	-
TCGA-02-0059	HGF	-	-	-	-
TCGA-02-0025	HGF	-	-	-	-
TCGA-19-1389	HGF	-	-	-	0.084
TCGA-06-0139	HGF	-	-	-	-
TCGA-06-0176	HGF	-	-	-	-
TCGA-06-1800	HGF	-	-	-	-
TCGA-06-5858	HGF	-	-	-	0.033
TCGA-19-1787	HGF	-	-	-	-0.014
TCGA-06-0214	HGF	-	-	-	-
TCGA-12-0670	HGF	-	-	-	-
TCGA-14-0817	HGF	-	-	-	-0.002
TCGA-06-0221	HGF	-	-	-	0.034
TCGA-06-0188	HGF	-	-	-	-
TCGA-76-4929	HGF	-	-	-	0.049
TCGA-14-1459	HGF	-	-	-	-
TCGA-27-1834	HGF	-	-	-	0.039
TCGA-12-0821	HGF	-	-	-	-0.021
TCGA-19-2620	HGF	-	-	-	0.04
TCGA-06-0185	HGF	-	-	-	-
TCGA-14-1829	HGF	-	-	-	-0.008
TCGA-27-1831	HGF	-	-	-	0.005
TCGA-06-5413	HGF	-	-	-	0.021
TCGA-14-2554	HGF	-	-	-	0.128
TCGA-12-5295	HGF	-	-	-	0.012
TCGA-06-0208	HGF	-	-	-	-
TCGA-02-0451	HGF	-	-	-	-
TCGA-12-0707	HGF	-	-	-	-
TCGA-12-1097	HGF	-	-	-	-
TCGA-14-1827	HGF	-	-	-	-
TCGA-02-0089	HGF	-	-	-	-
TCGA-12-3649	HGF	-	-	-	-
TCGA-41-3392	HGF	Gain	0	2	-
TCGA-06-0219	HGF	-	-	-	-0.002
TCGA-16-1063	HGF	-	-	-	-
TCGA-28-5204	HGF	-	-	-	-0.021
TCGA-14-0866	HGF	-	-	-	-
TCGA-12-1089	HGF	-	-	-	-
TCGA-12-0828	HGF	-	-	-	-
TCGA-28-2506	HGF	-	-	-	-
TCGA-12-1599	HGF	-	-	-	-
TCGA-19-0963	HGF	-	-	-	-
TCGA-12-5301	HGF	-	-	-	-
TCGA-06-0171	HGF	-	-	-	0.268
TCGA-08-0520	HGF	-	-	-	-
TCGA-06-5859	HGF	-	-	-	0.317
TCGA-06-2566	HGF	-	-	-	-
TCGA-02-0324	HGF	-	-	-	-
TCGA-12-3651	HGF	-	-	-	-
TCGA-27-2526	HGF	-	-	-	-0.017
TCGA-06-0173	HGF	-	-	-	-
TCGA-06-0162	HGF	-	-	-	-
TCGA-06-0182	HGF	-	-	-	-
TCGA-06-0138	HGF	-	-	-	0.091
TCGA-06-0939	HGF	-	-	-	-
TCGA-32-4211	HGF	-	-	-	-
TCGA-12-0826	HGF	-	-	-	-
TCGA-02-0052	HGF	-	-	-	-
TCGA-06-0237	HGF	-	-	-	-
TCGA-06-2567	HGF	-	-	-	0.085
TCGA-06-0195	HGF	-	-	-	-
TCGA-19-1791	HGF	-	-	-	-
TCGA-27-2518	HGF	-	-	-	-
TCGA-06-5411	HGF	-	-	-	0.016
TCGA-32-1982	HGF	-	-	-	0.013
TCGA-06-0142	HGF	-	-	-	-
TCGA-26-1799	HGF	-	-	-	-
TCGA-08-0386	HGF	-	-	-	0.243
TCGA-12-1598	HGF	-	-	-	-
TCGA-02-0083	HGF	-	-	-	-
TCGA-08-0349	HGF	-	-	-	-
TCGA-06-0133	HGF	-	-	-	-
TCGA-06-0179	HGF	-	-	-	-
